Date,Year,Month,Quarter,YearQuarter,YearMonth,Country,Provider,InternetType,MetricType,DownloadSpeed,UploadSpeed,Latency,Jitter,Device,Aggregate Date,Technology
2022-09-01T00:00:00Z,2022,9,3,2022-Q3,2022-09,Armenia,All Providers Combined,Cellular,median,24.1,9.48,33.5742,9.2723,NA,Sep-22,cellular
2022-09-01T00:00:00Z,2022,9,3,2022-Q3,2022-09,Armenia,All Providers Combined,Fixed,mean,65.03,63.59,36,31,NA,Sep-22,NA
2022-09-01T00:00:00Z,2022,9,3,2022-Q3,2022-09,Armenia,All Providers Combined,Fixed,median,37.02,34.5,7.0625,3.4279,NA,Sep-22,NA
2022-10-01T00:00:00Z,2022,10,4,2022-Q4,2022-10,Armenia,All Providers Combined,Cellular,mean,35.48,13.84,74,27,NA,Oct-22,cellular
2022-10-01T00:00:00Z,2022,10,4,2022-Q4,2022-10,Armenia,All Providers Combined,Cellular,median,24.03,10.18,35.4597,10.0001,NA,Oct-22,cellular
2022-10-01T00:00:00Z,2022,10,4,2022-Q4,2022-10,Armenia,All Providers Combined,Fixed,mean,66.44,64.93,35,30,NA,Oct-22,NA
2022-10-01T00:00:00Z,2022,10,4,2022-Q4,2022-10,Armenia,All Providers Combined,Fixed,median,38.03,36.44,7.2177,3.553,NA,Oct-22,NA
2022-11-01T00:00:00Z,2022,11,4,2022-Q4,2022-11,Armenia,All Providers Combined,Cellular,mean,34.71,12.86,59,33,NA,Nov-22,cellular
2022-11-01T00:00:00Z,2022,11,4,2022-Q4,2022-11,Armenia,All Providers Combined,Cellular,median,22.35,9.1,34.1544,9.8476,NA,Nov-22,cellular
2022-11-01T00:00:00Z,2022,11,4,2022-Q4,2022-11,Armenia,All Providers Combined,Fixed,mean,73.74,72.43,34,30,NA,Nov-22,NA
2022-11-01T00:00:00Z,2022,11,4,2022-Q4,2022-11,Armenia,All Providers Combined,Fixed,median,40.91,39.8,7.0444,3.4065,NA,Nov-22,NA
2022-12-01T00:00:00Z,2022,12,4,2022-Q4,2022-12,Armenia,All Providers Combined,Cellular,mean,36.32,13.99,45,23,NA,Dec-22,cellular
2022-12-01T00:00:00Z,2022,12,4,2022-Q4,2022-12,Armenia,All Providers Combined,Cellular,median,24.69,10.13,31.5714,8.8569,NA,Dec-22,cellular
2022-12-01T00:00:00Z,2022,12,4,2022-Q4,2022-12,Armenia,All Providers Combined,Fixed,mean,73.49,72.85,34,30,NA,Dec-22,NA
2022-12-01T00:00:00Z,2022,12,4,2022-Q4,2022-12,Armenia,All Providers Combined,Fixed,median,40.84,39.72,6.7356,3.1798,NA,Dec-22,NA
2023-01-01T00:00:00Z,2023,1,1,2023-Q1,2023-01,Armenia,All Providers Combined,Cellular,mean,37.49,14.24,46,24,NA,Jan-23,cellular
2023-01-01T00:00:00Z,2023,1,1,2023-Q1,2023-01,Armenia,All Providers Combined,Cellular,median,26.34,10.56,31.1932,8.624,NA,Jan-23,cellular
2023-01-01T00:00:00Z,2023,1,1,2023-Q1,2023-01,Armenia,All Providers Combined,Fixed,mean,71.36,68.3,32,28,NA,Jan-23,NA
2023-01-01T00:00:00Z,2023,1,1,2023-Q1,2023-01,Armenia,All Providers Combined,Fixed,median,39.36,37.78,6.8117,3.25,NA,Jan-23,NA
2023-02-01T00:00:00Z,2023,2,1,2023-Q1,2023-02,Armenia,All Providers Combined,Cellular,mean,36.47,14.28,47,23,NA,Feb-23,cellular
2023-02-01T00:00:00Z,2023,2,1,2023-Q1,2023-02,Armenia,All Providers Combined,Cellular,median,24.25,10.66,31.7893,8.5908,NA,Feb-23,cellular
2023-02-01T00:00:00Z,2023,2,1,2023-Q1,2023-02,Armenia,All Providers Combined,Fixed,mean,71.36,68.53,34,29,NA,Feb-23,NA
2023-02-01T00:00:00Z,2023,2,1,2023-Q1,2023-02,Armenia,All Providers Combined,Fixed,median,39.69,37.77,6.6963,3.1184,NA,Feb-23,NA
2023-03-01T00:00:00Z,2023,3,1,2023-Q1,2023-03,Armenia,All Providers Combined,Cellular,mean,35.18,14.26,46,23,NA,Mar-23,cellular
2023-03-01T00:00:00Z,2023,3,1,2023-Q1,2023-03,Armenia,All Providers Combined,Cellular,median,23.17,10.59,31.8983,8.9914,NA,Mar-23,cellular
2023-03-01T00:00:00Z,2023,3,1,2023-Q1,2023-03,Armenia,All Providers Combined,Fixed,mean,76.32,73.91,32,26,NA,Mar-23,NA
2023-03-01T00:00:00Z,2023,3,1,2023-Q1,2023-03,Armenia,All Providers Combined,Fixed,median,41.26,39.68,6.5455,2.9333,NA,Mar-23,NA
2023-04-01T00:00:00Z,2023,4,2,2023-Q2,2023-04,Armenia,All Providers Combined,Cellular,mean,38.56,15.43,47,24,NA,Apr-23,cellular
2023-04-01T00:00:00Z,2023,4,2,2023-Q2,2023-04,Armenia,All Providers Combined,Cellular,median,26.3,11.96,31.2412,8.6945,NA,Apr-23,cellular
2023-04-01T00:00:00Z,2023,4,2,2023-Q2,2023-04,Armenia,All Providers Combined,Fixed,mean,77.21,74.01,32,27,NA,Apr-23,NA
2023-04-01T00:00:00Z,2023,4,2,2023-Q2,2023-04,Armenia,All Providers Combined,Fixed,median,41.57,39.89,6.6004,2.8532,NA,Apr-23,NA
2023-05-01T00:00:00Z,2023,5,2,2023-Q2,2023-05,Armenia,All Providers Combined,Cellular,mean,37.32,15.11,50,26,NA,May-23,cellular
2023-05-01T00:00:00Z,2023,5,2,2023-Q2,2023-05,Armenia,All Providers Combined,Cellular,median,24.74,11.01,31.9106,9.0039,NA,May-23,cellular
2023-05-01T00:00:00Z,2023,5,2,2023-Q2,2023-05,Armenia,All Providers Combined,Fixed,mean,83.63,79.69,32,27,NA,May-23,NA
2023-05-01T00:00:00Z,2023,5,2,2023-Q2,2023-05,Armenia,All Providers Combined,Fixed,median,43.12,41.25,6.5355,2.8627,NA,May-23,NA
2023-06-01T00:00:00Z,2023,6,2,2023-Q2,2023-06,Armenia,All Providers Combined,Cellular,mean,39.79,16.08,49,25,NA,Jun-23,cellular
2023-06-01T00:00:00Z,2023,6,2,2023-Q2,2023-06,Armenia,All Providers Combined,Cellular,median,27.77,12.16,31.9209,8.7453,NA,Jun-23,cellular
2023-06-01T00:00:00Z,2023,6,2,2023-Q2,2023-06,Armenia,All Providers Combined,Fixed,mean,84.99,79.74,31,25,NA,Jun-23,NA
2023-06-01T00:00:00Z,2023,6,2,2023-Q2,2023-06,Armenia,All Providers Combined,Fixed,median,44.47,42.04,6.5037,2.755,NA,Jun-23,NA
2023-07-01T00:00:00Z,2023,7,3,2023-Q3,2023-07,Armenia,All Providers Combined,Cellular,mean,38.12,15.86,52,26,NA,Jul-23,cellular
2023-07-01T00:00:00Z,2023,7,3,2023-Q3,2023-07,Armenia,All Providers Combined,Cellular,median,25.38,11.61,32.3197,9.0135,NA,Jul-23,cellular
2023-07-01T00:00:00Z,2023,7,3,2023-Q3,2023-07,Armenia,All Providers Combined,Fixed,mean,89.44,81.23,30,25,NA,Jul-23,NA
2023-07-01T00:00:00Z,2023,7,3,2023-Q3,2023-07,Armenia,All Providers Combined,Fixed,median,43.97,41.8,6.5589,2.6993,NA,Jul-23,NA
2023-08-01T00:00:00Z,2023,8,3,2023-Q3,2023-08,Armenia,All Providers Combined,Cellular,mean,36.12,15.04,56,27,NA,Aug-23,cellular
2023-08-01T00:00:00Z,2023,8,3,2023-Q3,2023-08,Armenia,All Providers Combined,Cellular,median,23.79,11.01,32.875,9.1952,NA,Aug-23,cellular
2023-08-01T00:00:00Z,2023,8,3,2023-Q3,2023-08,Armenia,All Providers Combined,Fixed,mean,89.49,83.37,30,24,NA,Aug-23,NA
2023-08-01T00:00:00Z,2023,8,3,2023-Q3,2023-08,Armenia,All Providers Combined,Fixed,median,44.96,43.45,6.6382,2.775,NA,Aug-23,NA
2023-09-01T00:00:00Z,2023,9,3,2023-Q3,2023-09,Armenia,All Providers Combined,Cellular,mean,33.97,14.48,57,30,NA,Sep-23,cellular
2023-09-01T00:00:00Z,2023,9,3,2023-Q3,2023-09,Armenia,All Providers Combined,Cellular,median,21.33,10.59,33.4472,9.7002,NA,Sep-23,cellular
2023-09-01T00:00:00Z,2023,9,3,2023-Q3,2023-09,Armenia,All Providers Combined,Fixed,mean,93.38,85.93,30,25,NA,Sep-23,NA
2023-09-01T00:00:00Z,2023,9,3,2023-Q3,2023-09,Armenia,All Providers Combined,Fixed,median,47.48,45.4,6.7889,2.9083,NA,Sep-23,NA
2023-10-01T00:00:00Z,2023,10,4,2023-Q4,2023-10,Armenia,All Providers Combined,Cellular,mean,33.86,13.8,50,30,NA,Oct-23,cellular
2023-10-01T00:00:00Z,2023,10,4,2023-Q4,2023-10,Armenia,All Providers Combined,Cellular,median,19.8,9.55,33.5736,10.6612,NA,Oct-23,cellular
2023-10-01T00:00:00Z,2023,10,4,2023-Q4,2023-10,Armenia,All Providers Combined,Fixed,mean,87.34,83.93,29,25,NA,Oct-23,NA
2023-10-01T00:00:00Z,2023,10,4,2023-Q4,2023-10,Armenia,All Providers Combined,Fixed,median,45.31,45.57,6.7333,2.9875,NA,Oct-23,NA
2023-11-01T00:00:00Z,2023,11,4,2023-Q4,2023-11,Armenia,All Providers Combined,Cellular,mean,37.59,15.44,49,25,NA,Nov-23,cellular
2023-11-01T00:00:00Z,2023,11,4,2023-Q4,2023-11,Armenia,All Providers Combined,Cellular,median,25.17,11.95,32.7187,9.7272,NA,Nov-23,cellular
2023-11-01T00:00:00Z,2023,11,4,2023-Q4,2023-11,Armenia,All Providers Combined,Fixed,mean,90.95,87.83,31,26,NA,Nov-23,NA
2023-11-01T00:00:00Z,2023,11,4,2023-Q4,2023-11,Armenia,All Providers Combined,Fixed,median,48.53,47.51,6.6266,2.8986,NA,Nov-23,NA
2023-12-01T00:00:00Z,2023,12,4,2023-Q4,2023-12,Armenia,All Providers Combined,Cellular,mean,40.33,15.86,48,25,NA,Dec-23,cellular
2023-12-01T00:00:00Z,2023,12,4,2023-Q4,2023-12,Armenia,All Providers Combined,Cellular,median,26.43,12.23,32.3667,9.5457,NA,Dec-23,cellular
2023-12-01T00:00:00Z,2023,12,4,2023-Q4,2023-12,Armenia,All Providers Combined,Fixed,mean,91.72,86.22,32,27,NA,Dec-23,NA
2023-12-01T00:00:00Z,2023,12,4,2023-Q4,2023-12,Armenia,All Providers Combined,Fixed,median,49.86,48.51,6.85,2.9333,NA,Dec-23,NA
2024-01-01T00:00:00Z,2024,1,1,2024-Q1,2024-01,Armenia,All Providers Combined,Cellular,mean,44.31,16.01,46,24,NA,Jan-24,cellular
2024-01-01T00:00:00Z,2024,1,1,2024-Q1,2024-01,Armenia,All Providers Combined,Cellular,median,30.95,12.32,32.301,9.5917,NA,Jan-24,cellular
2024-01-01T00:00:00Z,2024,1,1,2024-Q1,2024-01,Armenia,All Providers Combined,Fixed,mean,99.85,93.11,29,26,NA,Jan-24,NA
2024-01-01T00:00:00Z,2024,1,1,2024-Q1,2024-01,Armenia,All Providers Combined,Fixed,median,51.43,50.07,6.5875,2.9656,NA,Jan-24,NA
2024-02-01T00:00:00Z,2024,2,1,2024-Q1,2024-02,Armenia,All Providers Combined,Cellular,mean,43.65,16.71,46,23,NA,Feb-24,cellular
2024-02-01T00:00:00Z,2024,2,1,2024-Q1,2024-02,Armenia,All Providers Combined,Cellular,median,30.19,13.08,31.7161,9.1221,NA,Feb-24,cellular
2024-02-01T00:00:00Z,2024,2,1,2024-Q1,2024-02,Armenia,All Providers Combined,Fixed,mean,94.17,88.89,27,22,NA,Feb-24,NA
2024-02-01T00:00:00Z,2024,2,1,2024-Q1,2024-02,Armenia,All Providers Combined,Fixed,median,50.95,49.63,6.9,2.975,NA,Feb-24,NA
2024-03-01T00:00:00Z,2024,3,1,2024-Q1,2024-03,Armenia,All Providers Combined,Cellular,mean,41.67,16.23,49,27,NA,Mar-24,cellular
2024-03-01T00:00:00Z,2024,3,1,2024-Q1,2024-03,Armenia,All Providers Combined,Cellular,median,29.07,12.68,32.107,9.3384,NA,Mar-24,cellular
2024-03-01T00:00:00Z,2024,3,1,2024-Q1,2024-03,Armenia,All Providers Combined,Fixed,mean,99.44,91.57,24,21,NA,Mar-24,NA
2024-03-01T00:00:00Z,2024,3,1,2024-Q1,2024-03,Armenia,All Providers Combined,Fixed,median,52.76,50.37,6.8594,2.8625,NA,Mar-24,NA
2024-04-01T00:00:00Z,2024,4,2,2024-Q2,2024-04,Armenia,All Providers Combined,Cellular,mean,42.64,16.58,51,26,NA,Apr-24,cellular
2024-04-01T00:00:00Z,2024,4,2,2024-Q2,2024-04,Armenia,All Providers Combined,Cellular,median,29.57,12.6,32.635,9.8612,NA,Apr-24,cellular
2024-04-01T00:00:00Z,2024,4,2,2024-Q2,2024-04,Armenia,All Providers Combined,Fixed,mean,102.86,94.59,26,21,NA,Apr-24,NA
2024-04-01T00:00:00Z,2024,4,2,2024-Q2,2024-04,Armenia,All Providers Combined,Fixed,median,54.95,51.47,6.6947,2.7839,NA,Apr-24,NA
2024-05-01T00:00:00Z,2024,5,2,2024-Q2,2024-05,Armenia,All Providers Combined,Cellular,mean,41.64,15.93,55,30,NA,May-24,cellular
2024-05-01T00:00:00Z,2024,5,2,2024-Q2,2024-05,Armenia,All Providers Combined,Cellular,median,27.57,12.17,32.9842,10.3106,NA,May-24,cellular
2024-05-01T00:00:00Z,2024,5,2,2024-Q2,2024-05,Armenia,All Providers Combined,Fixed,mean,107.39,97.76,26,22,NA,May-24,NA
2024-05-01T00:00:00Z,2024,5,2,2024-Q2,2024-05,Armenia,All Providers Combined,Fixed,median,56.77,54.06,7.0792,2.8049,NA,May-24,NA
2024-06-01T00:00:00Z,2024,6,2,2024-Q2,2024-06,Armenia,All Providers Combined,Cellular,mean,47.01,17.17,46,23,NA,Jun-24,cellular
2024-06-01T00:00:00Z,2024,6,2,2024-Q2,2024-06,Armenia,All Providers Combined,Cellular,median,32.17,13.33,31.5073,9.1214,NA,Jun-24,cellular
2024-06-01T00:00:00Z,2024,6,2,2024-Q2,2024-06,Armenia,All Providers Combined,Fixed,mean,101.26,98.81,27,22,NA,Jun-24,NA
2024-06-01T00:00:00Z,2024,6,2,2024-Q2,2024-06,Armenia,All Providers Combined,Fixed,median,56.6,54.55,6.65,2.7249,NA,Jun-24,NA
2024-07-01T00:00:00Z,2024,7,3,2024-Q3,2024-07,Armenia,All Providers Combined,Cellular,mean,44.35,16.29,50,27,NA,Jul-24,cellular
2024-07-01T00:00:00Z,2024,7,3,2024-Q3,2024-07,Armenia,All Providers Combined,Cellular,median,31.19,12.7,32.4992,9.8117,NA,Jul-24,cellular
2024-07-01T00:00:00Z,2024,7,3,2024-Q3,2024-07,Armenia,All Providers Combined,Fixed,mean,99.02,100.15,27,21,NA,Jul-24,NA
2024-07-01T00:00:00Z,2024,7,3,2024-Q3,2024-07,Armenia,All Providers Combined,Fixed,median,55.82,54.65,6.6,2.7639,NA,Jul-24,NA
2024-08-01T00:00:00Z,2024,8,3,2024-Q3,2024-08,Armenia,All Providers Combined,Cellular,mean,47.19,16.76,52,28,NA,Aug-24,cellular
2024-08-01T00:00:00Z,2024,8,3,2024-Q3,2024-08,Armenia,All Providers Combined,Cellular,median,33.23,13.12,32.858,9.7394,NA,Aug-24,cellular
2024-08-01T00:00:00Z,2024,8,3,2024-Q3,2024-08,Armenia,All Providers Combined,Fixed,mean,106.91,102.33,28,21,NA,Aug-24,NA
2024-08-01T00:00:00Z,2024,8,3,2024-Q3,2024-08,Armenia,All Providers Combined,Fixed,median,55.64,55.36,6.8627,2.8403,NA,Aug-24,NA
2024-09-01T00:00:00Z,2024,9,3,2024-Q3,2024-09,Armenia,All Providers Combined,Cellular,mean,47,16.98,51,28,NA,Sep-24,cellular
2024-09-01T00:00:00Z,2024,9,3,2024-Q3,2024-09,Armenia,All Providers Combined,Cellular,median,32.12,13.24,33.0782,9.9548,NA,Sep-24,cellular
2024-09-01T00:00:00Z,2024,9,3,2024-Q3,2024-09,Armenia,All Providers Combined,Fixed,mean,101.22,102.44,28,21,NA,Sep-24,NA
2024-09-01T00:00:00Z,2024,9,3,2024-Q3,2024-09,Armenia,All Providers Combined,Fixed,median,57.69,56.62,6.8068,2.8375,NA,Sep-24,NA
2024-10-01T00:00:00Z,2024,10,4,2024-Q4,2024-10,Armenia,All Providers Combined,Cellular,mean,44.96,16.14,53,31,NA,Oct-24,cellular
2024-10-01T00:00:00Z,2024,10,4,2024-Q4,2024-10,Armenia,All Providers Combined,Cellular,median,30.73,12.2,33.2205,11.2428,NA,Oct-24,cellular
2024-10-01T00:00:00Z,2024,10,4,2024-Q4,2024-10,Armenia,All Providers Combined,Fixed,mean,97.04,101.06,30,23,NA,Oct-24,NA
2024-10-01T00:00:00Z,2024,10,4,2024-Q4,2024-10,Armenia,All Providers Combined,Fixed,median,55.68,55.41,6.8378,3.0003,NA,Oct-24,NA
2024-11-01T00:00:00Z,2024,11,4,2024-Q4,2024-11,Armenia,All Providers Combined,Cellular,mean,53.98,17.19,49,27,NA,Nov-24,cellular
2024-11-01T00:00:00Z,2024,11,4,2024-Q4,2024-11,Armenia,All Providers Combined,Cellular,median,35.96,13.91,33.4652,10.7119,NA,Nov-24,cellular
2024-11-01T00:00:00Z,2024,11,4,2024-Q4,2024-11,Armenia,All Providers Combined,Fixed,mean,100.42,102.6,31,22,NA,Nov-24,NA
2024-11-01T00:00:00Z,2024,11,4,2024-Q4,2024-11,Armenia,All Providers Combined,Fixed,median,58.67,58.28,6.8333,2.9581,NA,Nov-24,NA
2024-12-01T00:00:00Z,2024,12,4,2024-Q4,2024-12,Armenia,All Providers Combined,Cellular,mean,52.35,16.75,48,25,NA,Dec-24,cellular
2024-12-01T00:00:00Z,2024,12,4,2024-Q4,2024-12,Armenia,All Providers Combined,Cellular,median,34.72,13.28,33.1296,10.5566,NA,Dec-24,cellular
2024-12-01T00:00:00Z,2024,12,4,2024-Q4,2024-12,Armenia,All Providers Combined,Fixed,mean,99.08,102.19,28,21,NA,Dec-24,NA
2024-12-01T00:00:00Z,2024,12,4,2024-Q4,2024-12,Armenia,All Providers Combined,Fixed,median,59.57,59.49,6.7167,2.8125,NA,Dec-24,NA
2025-01-01T00:00:00Z,2025,1,1,2025-Q1,2025-01,Armenia,All Providers Combined,Cellular,mean,53.04,16.84,45,25,NA,Jan-25,cellular
2025-01-01T00:00:00Z,2025,1,1,2025-Q1,2025-01,Armenia,All Providers Combined,Cellular,median,37.08,13.18,32.4612,10.5193,NA,Jan-25,cellular
2025-01-01T00:00:00Z,2025,1,1,2025-Q1,2025-01,Armenia,All Providers Combined,Fixed,mean,100.26,102.47,27,21,NA,Jan-25,NA
2025-01-01T00:00:00Z,2025,1,1,2025-Q1,2025-01,Armenia,All Providers Combined,Fixed,median,60.74,60.34,6.8517,2.875,NA,Jan-25,NA
2025-02-01T00:00:00Z,2025,2,1,2025-Q1,2025-02,Armenia,All Providers Combined,Cellular,mean,48.47,16.69,48,28,NA,Feb-25,cellular
2025-02-01T00:00:00Z,2025,2,1,2025-Q1,2025-02,Armenia,All Providers Combined,Cellular,median,31.64,13.04,32.9956,11.126,NA,Feb-25,cellular
2025-02-01T00:00:00Z,2025,2,1,2025-Q1,2025-02,Armenia,All Providers Combined,Fixed,mean,103.28,104.03,30,24,NA,Feb-25,NA
2025-02-01T00:00:00Z,2025,2,1,2025-Q1,2025-02,Armenia,All Providers Combined,Fixed,median,62.26,62.08,6.861,2.9583,NA,Feb-25,NA
2025-03-01T00:00:00Z,2025,3,1,2025-Q1,2025-03,Armenia,All Providers Combined,Cellular,mean,52.84,18.06,51,25,NA,Mar-25,cellular
2025-03-01T00:00:00Z,2025,3,1,2025-Q1,2025-03,Armenia,All Providers Combined,Cellular,median,35.29,14.52,33.821,10.0211,NA,Mar-25,cellular
2025-03-01T00:00:00Z,2025,3,1,2025-Q1,2025-03,Armenia,All Providers Combined,Fixed,mean,110.45,114.97,29,22,NA,Mar-25,NA
2025-03-01T00:00:00Z,2025,3,1,2025-Q1,2025-03,Armenia,All Providers Combined,Fixed,median,68.77,70.06,6.4125,2.7227,NA,Mar-25,NA
2025-04-01T00:00:00Z,2025,4,2,2025-Q2,2025-04,Armenia,All Providers Combined,Cellular,mean,55.05,17.98,53,29,NA,Apr-25,cellular
2025-04-01T00:00:00Z,2025,4,2,2025-Q2,2025-04,Armenia,All Providers Combined,Cellular,median,36.13,14.11,34.5213,11.048,NA,Apr-25,cellular
2025-04-01T00:00:00Z,2025,4,2,2025-Q2,2025-04,Armenia,All Providers Combined,Fixed,mean,106.83,109.86,36,26,NA,Apr-25,NA
2025-04-01T00:00:00Z,2025,4,2,2025-Q2,2025-04,Armenia,All Providers Combined,Fixed,median,66.58,66.29,6.904,3.0267,NA,Apr-25,NA
2025-05-01T00:00:00Z,2025,5,2,2025-Q2,2025-05,Armenia,All Providers Combined,Cellular,mean,61.75,19.1,51,27,NA,May-25,cellular
2025-05-01T00:00:00Z,2025,5,2,2025-Q2,2025-05,Armenia,All Providers Combined,Cellular,median,42.83,14.96,34.4465,10.8619,NA,May-25,cellular
2025-05-01T00:00:00Z,2025,5,2,2025-Q2,2025-05,Armenia,All Providers Combined,Fixed,mean,124.14,124.26,33,27,NA,May-25,NA
2025-05-01T00:00:00Z,2025,5,2,2025-Q2,2025-05,Armenia,All Providers Combined,Fixed,median,70.98,69.71,6.7967,2.9696,NA,May-25,NA
2025-06-01T00:00:00Z,2025,6,2,2025-Q2,2025-06,Armenia,All Providers Combined,Cellular,mean,77.91,23.05,48,24,NA,Jun-25,cellular
2025-06-01T00:00:00Z,2025,6,2,2025-Q2,2025-06,Armenia,All Providers Combined,Cellular,median,60.96,18.97,34.8514,11.0927,NA,Jun-25,cellular
2025-06-01T00:00:00Z,2025,6,2,2025-Q2,2025-06,Armenia,All Providers Combined,Fixed,mean,139.66,136.38,33,26,NA,Jun-25,NA
2025-06-01T00:00:00Z,2025,6,2,2025-Q2,2025-06,Armenia,All Providers Combined,Fixed,median,73.89,72.94,6.7667,2.95,NA,Jun-25,NA
2025-07-01T00:00:00Z,2025,7,3,2025-Q3,2025-07,Armenia,All Providers Combined,Cellular,mean,72.37,21.62,47,24,NA,Jul-25,cellular
2025-07-01T00:00:00Z,2025,7,3,2025-Q3,2025-07,Armenia,All Providers Combined,Cellular,median,52.75,17.16,34.3977,10.6252,NA,Jul-25,cellular
2025-07-01T00:00:00Z,2025,7,3,2025-Q3,2025-07,Armenia,All Providers Combined,Fixed,mean,131.53,129.87,34,28,NA,Jul-25,NA
2025-07-01T00:00:00Z,2025,7,3,2025-Q3,2025-07,Armenia,All Providers Combined,Fixed,median,72.23,69.48,6.9442,3.125,NA,Jul-25,NA
2025-08-01T00:00:00Z,2025,8,3,2025-Q3,2025-08,Armenia,All Providers Combined,Cellular,mean,71.12,21.36,48,25,NA,Aug-25,cellular
2025-08-01T00:00:00Z,2025,8,3,2025-Q3,2025-08,Armenia,All Providers Combined,Cellular,median,50.59,16.62,34.2238,10.7293,NA,Aug-25,cellular
2025-08-01T00:00:00Z,2025,8,3,2025-Q3,2025-08,Armenia,All Providers Combined,Fixed,mean,121.51,121.09,37,31,NA,Aug-25,NA
2025-08-01T00:00:00Z,2025,8,3,2025-Q3,2025-08,Armenia,All Providers Combined,Fixed,median,69.66,67.57,6.9939,3.175,NA,Aug-25,NA
2025-09-01T00:00:00Z,2025,9,3,2025-Q3,2025-09,Armenia,All Providers Combined,Cellular,mean,70.85,21.81,48,25,NA,Sep-25,cellular
2025-09-01T00:00:00Z,2025,9,3,2025-Q3,2025-09,Armenia,All Providers Combined,Cellular,median,51.07,16.95,34.6342,11.0708,NA,Sep-25,cellular
2025-09-01T00:00:00Z,2025,9,3,2025-Q3,2025-09,Armenia,All Providers Combined,Fixed,mean,124.17,124.41,36,28,NA,Sep-25,NA
2025-09-01T00:00:00Z,2025,9,3,2025-Q3,2025-09,Armenia,All Providers Combined,Fixed,median,73.57,71.65,6.8889,3.004,NA,Sep-25,NA
2019-04-01T00:00:00Z,2019,4,2,2019-Q2,2019-04,Azerbaijan,All Providers Combined,Cellular,mean,29.17,13.89,NA,NA,NA,Apr-19,cellular
2019-04-01T00:00:00Z,2019,4,2,2019-Q2,2019-04,Azerbaijan,All Providers Combined,Cellular,median,20.85,8.5,NA,NA,NA,Apr-19,cellular
2019-04-01T00:00:00Z,2019,4,2,2019-Q2,2019-04,Azerbaijan,All Providers Combined,Fixed,mean,14.63,15.53,NA,NA,NA,Apr-19,NA
2019-04-01T00:00:00Z,2019,4,2,2019-Q2,2019-04,Azerbaijan,All Providers Combined,Fixed,median,5.93,3.24,NA,NA,NA,Apr-19,NA
2019-05-01T00:00:00Z,2019,5,2,2019-Q2,2019-05,Azerbaijan,All Providers Combined,Cellular,mean,29.49,13.76,NA,NA,NA,May-19,cellular
2019-05-01T00:00:00Z,2019,5,2,2019-Q2,2019-05,Azerbaijan,All Providers Combined,Cellular,median,21.8,8.65,NA,NA,NA,May-19,cellular
2019-05-01T00:00:00Z,2019,5,2,2019-Q2,2019-05,Azerbaijan,All Providers Combined,Fixed,mean,14.62,15.01,NA,NA,NA,May-19,NA
2019-05-01T00:00:00Z,2019,5,2,2019-Q2,2019-05,Azerbaijan,All Providers Combined,Fixed,median,5.86,3.31,NA,NA,NA,May-19,NA
2019-06-01T00:00:00Z,2019,6,2,2019-Q2,2019-06,Azerbaijan,All Providers Combined,Cellular,mean,29.96,13.94,NA,NA,NA,Jun-19,cellular
2019-06-01T00:00:00Z,2019,6,2,2019-Q2,2019-06,Azerbaijan,All Providers Combined,Cellular,median,21.94,9.01,NA,NA,NA,Jun-19,cellular
2019-06-01T00:00:00Z,2019,6,2,2019-Q2,2019-06,Azerbaijan,All Providers Combined,Fixed,mean,14.17,14.86,NA,NA,NA,Jun-19,NA
2019-06-01T00:00:00Z,2019,6,2,2019-Q2,2019-06,Azerbaijan,All Providers Combined,Fixed,median,5.41,2.38,NA,NA,NA,Jun-19,NA
2019-07-01T00:00:00Z,2019,7,3,2019-Q3,2019-07,Azerbaijan,All Providers Combined,Cellular,mean,29.58,14.08,NA,NA,NA,Jul-19,cellular
2019-07-01T00:00:00Z,2019,7,3,2019-Q3,2019-07,Azerbaijan,All Providers Combined,Cellular,median,21.1,9.07,NA,NA,NA,Jul-19,cellular
2019-07-01T00:00:00Z,2019,7,3,2019-Q3,2019-07,Azerbaijan,All Providers Combined,Fixed,mean,17.19,18.2,NA,NA,NA,Jul-19,NA
2019-07-01T00:00:00Z,2019,7,3,2019-Q3,2019-07,Azerbaijan,All Providers Combined,Fixed,median,7.43,6.26,NA,NA,NA,Jul-19,NA
2019-08-01T00:00:00Z,2019,8,3,2019-Q3,2019-08,Azerbaijan,All Providers Combined,Cellular,mean,30.52,14.45,NA,NA,NA,Aug-19,cellular
2019-08-01T00:00:00Z,2019,8,3,2019-Q3,2019-08,Azerbaijan,All Providers Combined,Cellular,median,22.24,9.62,NA,NA,NA,Aug-19,cellular
2019-08-01T00:00:00Z,2019,8,3,2019-Q3,2019-08,Azerbaijan,All Providers Combined,Fixed,mean,16.46,18.08,NA,NA,NA,Aug-19,NA
2019-08-01T00:00:00Z,2019,8,3,2019-Q3,2019-08,Azerbaijan,All Providers Combined,Fixed,median,6.84,5.85,NA,NA,NA,Aug-19,NA
2019-09-01T00:00:00Z,2019,9,3,2019-Q3,2019-09,Azerbaijan,All Providers Combined,Cellular,mean,31.81,15.44,NA,NA,NA,Sep-19,cellular
2019-09-01T00:00:00Z,2019,9,3,2019-Q3,2019-09,Azerbaijan,All Providers Combined,Cellular,median,23.81,10.55,NA,NA,NA,Sep-19,cellular
