Date,Year,Month,Quarter,YearQuarter,YearMonth,Country,Provider,InternetType,Technology,MetricType,DownloadSpeed,UploadSpeed,Latency,Jitter,Device,Aggregate Date
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Armenia,All Providers Combined,Cellular,cellular,mean,32.36,12.21,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Belarus,All Providers Combined,Cellular,cellular,median,9.85,4.64,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Belarus,All Providers Combined,Cellular,cellular,mean,16.62,9.39,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Kazakhstan,All Providers Combined,Cellular,cellular,median,11.82,6.25,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Kazakhstan,All Providers Combined,Cellular,cellular,mean,19.52,9.85,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,15.35,7.67,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,20.75,10.77,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Russia,All Providers Combined,Cellular,cellular,median,15.48,7.22,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Russia,All Providers Combined,Cellular,cellular,mean,24.24,10.41,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Tajikistan,All Providers Combined,Cellular,cellular,median,6.65,3.49,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Tajikistan,All Providers Combined,Cellular,cellular,mean,14.66,6.14,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Uzbekistan,All Providers Combined,Cellular,cellular,median,8.65,4.86,NA,NA,NA,Dec-20
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Uzbekistan,All Providers Combined,Cellular,cellular,mean,12.66,7.4,NA,NA,NA,Dec-20
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Azerbaijan,All Providers Combined,Cellular,cellular,median,26.26,8.79,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Azerbaijan,All Providers Combined,Cellular,cellular,mean,32.78,14.84,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Armenia,All Providers Combined,Cellular,cellular,median,21.14,7.94,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Armenia,All Providers Combined,Cellular,cellular,mean,32.91,12.41,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Belarus,All Providers Combined,Cellular,cellular,median,10.07,4.43,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Belarus,All Providers Combined,Cellular,cellular,mean,17.3,9.26,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Kazakhstan,All Providers Combined,Cellular,cellular,median,12.16,6.31,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Kazakhstan,All Providers Combined,Cellular,cellular,mean,20.15,10.04,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,16.15,7.83,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,21.05,10.92,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Russia,All Providers Combined,Cellular,cellular,median,15.15,6.92,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Russia,All Providers Combined,Cellular,cellular,mean,23.91,10.18,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Tajikistan,All Providers Combined,Cellular,cellular,median,5.56,2.39,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Tajikistan,All Providers Combined,Cellular,cellular,mean,12.49,4.98,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Uzbekistan,All Providers Combined,Cellular,cellular,median,8.79,4.97,NA,NA,NA,Jan-21
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Uzbekistan,All Providers Combined,Cellular,cellular,mean,12.94,7.64,NA,NA,NA,Jan-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Azerbaijan,All Providers Combined,Cellular,cellular,median,28.72,9.97,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Azerbaijan,All Providers Combined,Cellular,cellular,mean,35.19,15.9,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Armenia,All Providers Combined,Cellular,cellular,median,21.86,7.52,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Armenia,All Providers Combined,Cellular,cellular,mean,32.5,11.97,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Belarus,All Providers Combined,Cellular,cellular,median,9.64,4.66,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Belarus,All Providers Combined,Cellular,cellular,mean,16.83,9.46,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Kazakhstan,All Providers Combined,Cellular,cellular,median,12.02,6.41,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Kazakhstan,All Providers Combined,Cellular,cellular,mean,19.95,10.05,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,15.86,8.04,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,21.02,11.37,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Russia,All Providers Combined,Cellular,cellular,median,14.83,7.04,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Russia,All Providers Combined,Cellular,cellular,mean,23.62,10.28,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Tajikistan,All Providers Combined,Cellular,cellular,median,5.6,2.4,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Tajikistan,All Providers Combined,Cellular,cellular,mean,12.59,5.2,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Uzbekistan,All Providers Combined,Cellular,cellular,median,9.51,5.51,NA,NA,NA,Feb-21
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Uzbekistan,All Providers Combined,Cellular,cellular,mean,13.88,8.16,NA,NA,NA,Feb-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Azerbaijan,All Providers Combined,Cellular,cellular,median,28.43,8.92,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Azerbaijan,All Providers Combined,Cellular,cellular,mean,35.5,15.1,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Armenia,All Providers Combined,Cellular,cellular,median,16.75,5.29,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Armenia,All Providers Combined,Cellular,cellular,mean,28.06,10.5,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Belarus,All Providers Combined,Cellular,cellular,median,9.52,4.34,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Belarus,All Providers Combined,Cellular,cellular,mean,16.45,9.17,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Kazakhstan,All Providers Combined,Cellular,cellular,median,13.53,7.09,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Kazakhstan,All Providers Combined,Cellular,cellular,mean,22.05,10.7,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,14.97,7.37,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,20.6,11.14,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Russia,All Providers Combined,Cellular,cellular,median,15,7.02,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Russia,All Providers Combined,Cellular,cellular,mean,24.14,10.3,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Tajikistan,All Providers Combined,Cellular,cellular,median,5.72,2.6,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Tajikistan,All Providers Combined,Cellular,cellular,mean,12.79,5.31,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Uzbekistan,All Providers Combined,Cellular,cellular,median,10.22,5.45,NA,NA,NA,Mar-21
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Uzbekistan,All Providers Combined,Cellular,cellular,mean,14.44,8.15,NA,NA,NA,Mar-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Azerbaijan,All Providers Combined,Cellular,cellular,median,30.97,9.47,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Azerbaijan,All Providers Combined,Cellular,cellular,mean,38.05,15.75,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Armenia,All Providers Combined,Cellular,cellular,median,17.03,4.66,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Armenia,All Providers Combined,Cellular,cellular,mean,29.38,9.6,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Belarus,All Providers Combined,Cellular,cellular,median,9.92,4.24,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Belarus,All Providers Combined,Cellular,cellular,mean,17.84,9.02,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Kazakhstan,All Providers Combined,Cellular,cellular,median,16.59,7.81,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Kazakhstan,All Providers Combined,Cellular,cellular,mean,27.01,11.67,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,17.55,8.1,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,24.51,11.8,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Russia,All Providers Combined,Cellular,cellular,median,16.52,7.02,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Russia,All Providers Combined,Cellular,cellular,mean,26.86,10.4,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Tajikistan,All Providers Combined,Cellular,cellular,median,6.25,2.8,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Tajikistan,All Providers Combined,Cellular,cellular,mean,13.74,5.34,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Uzbekistan,All Providers Combined,Cellular,cellular,median,12.12,5.82,NA,NA,NA,Apr-21
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Uzbekistan,All Providers Combined,Cellular,cellular,mean,17.26,8.68,NA,NA,NA,Apr-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Azerbaijan,All Providers Combined,Cellular,cellular,median,27.5,7.33,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Azerbaijan,All Providers Combined,Cellular,cellular,mean,36.34,14.35,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Armenia,All Providers Combined,Cellular,cellular,median,17.61,4.88,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Armenia,All Providers Combined,Cellular,cellular,mean,30.51,10.34,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Belarus,All Providers Combined,Cellular,cellular,median,9.6,4.06,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Belarus,All Providers Combined,Cellular,cellular,mean,17.84,8.48,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Kazakhstan,All Providers Combined,Cellular,cellular,median,18.44,7.75,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Kazakhstan,All Providers Combined,Cellular,cellular,mean,29.7,11.79,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,17.1,7.55,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,24.19,11.65,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Russia,All Providers Combined,Cellular,cellular,median,16.94,6.56,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Russia,All Providers Combined,Cellular,cellular,mean,27.31,10.02,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Tajikistan,All Providers Combined,Cellular,cellular,median,6.78,2.68,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Tajikistan,All Providers Combined,Cellular,cellular,mean,14.79,5.86,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.43,6.13,NA,NA,NA,May-21
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Uzbekistan,All Providers Combined,Cellular,cellular,mean,18.57,9.28,NA,NA,NA,May-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Azerbaijan,All Providers Combined,Cellular,cellular,median,29.27,8.35,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Azerbaijan,All Providers Combined,Cellular,cellular,mean,37.11,14.97,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Armenia,All Providers Combined,Cellular,cellular,median,19.92,5.64,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Armenia,All Providers Combined,Cellular,cellular,mean,32.67,10.86,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Belarus,All Providers Combined,Cellular,cellular,median,9.43,3.87,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Belarus,All Providers Combined,Cellular,cellular,mean,17.83,7.99,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Kazakhstan,All Providers Combined,Cellular,cellular,median,18.54,7.98,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Kazakhstan,All Providers Combined,Cellular,cellular,mean,30.18,11.89,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,18.3,7.58,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,25.68,11.71,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Russia,All Providers Combined,Cellular,cellular,median,16.52,6.24,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Russia,All Providers Combined,Cellular,cellular,mean,27.2,9.77,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Tajikistan,All Providers Combined,Cellular,cellular,median,8.08,3.59,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Tajikistan,All Providers Combined,Cellular,cellular,mean,16.78,6.45,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.38,6.23,NA,NA,NA,Jun-21
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Uzbekistan,All Providers Combined,Cellular,cellular,mean,18.39,9.47,NA,NA,NA,Jun-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Azerbaijan,All Providers Combined,Cellular,cellular,median,27.46,7.98,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Azerbaijan,All Providers Combined,Cellular,cellular,mean,37.24,14.59,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Armenia,All Providers Combined,Cellular,cellular,median,20.98,5.91,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Armenia,All Providers Combined,Cellular,cellular,mean,33.13,10.83,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Belarus,All Providers Combined,Cellular,cellular,median,9.2,3.8,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Belarus,All Providers Combined,Cellular,cellular,mean,18.33,8.24,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Kazakhstan,All Providers Combined,Cellular,cellular,median,18.64,7.74,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Kazakhstan,All Providers Combined,Cellular,cellular,mean,30.43,11.81,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,17.9,7.58,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,24.92,11.49,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Russia,All Providers Combined,Cellular,cellular,median,16.33,6.16,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Russia,All Providers Combined,Cellular,cellular,mean,27.07,9.71,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Tajikistan,All Providers Combined,Cellular,cellular,median,7.65,4.03,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Tajikistan,All Providers Combined,Cellular,cellular,mean,15.16,7.3,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.49,5.94,NA,NA,NA,Jul-21
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Uzbekistan,All Providers Combined,Cellular,cellular,mean,18.61,9.52,NA,NA,NA,Jul-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Azerbaijan,All Providers Combined,Cellular,cellular,median,29.93,8.06,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Azerbaijan,All Providers Combined,Cellular,cellular,mean,39.25,14.83,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Armenia,All Providers Combined,Cellular,cellular,median,20.97,6.34,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Armenia,All Providers Combined,Cellular,cellular,mean,33.71,10.86,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Belarus,All Providers Combined,Cellular,cellular,median,9.56,4.09,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Belarus,All Providers Combined,Cellular,cellular,mean,18.66,8.77,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Kazakhstan,All Providers Combined,Cellular,cellular,median,19.82,8.26,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Kazakhstan,All Providers Combined,Cellular,cellular,mean,31.81,12.23,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,17.16,7.76,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,24.95,11.85,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Russia,All Providers Combined,Cellular,cellular,median,17.04,6.41,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Russia,All Providers Combined,Cellular,cellular,mean,28.16,9.92,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Tajikistan,All Providers Combined,Cellular,cellular,median,7.5,3.78,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Tajikistan,All Providers Combined,Cellular,cellular,mean,15.7,7.22,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.34,6.46,NA,NA,NA,Aug-21
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Uzbekistan,All Providers Combined,Cellular,cellular,mean,18.92,9.73,NA,NA,NA,Aug-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Azerbaijan,All Providers Combined,Cellular,cellular,median,31.4,9.04,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Azerbaijan,All Providers Combined,Cellular,cellular,mean,40.69,15.39,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Armenia,All Providers Combined,Cellular,cellular,median,23.98,7.24,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Armenia,All Providers Combined,Cellular,cellular,mean,34.53,11.87,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Belarus,All Providers Combined,Cellular,cellular,median,10.3,4.45,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Belarus,All Providers Combined,Cellular,cellular,mean,19.41,9.38,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Kazakhstan,All Providers Combined,Cellular,cellular,median,19.76,7.96,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Kazakhstan,All Providers Combined,Cellular,cellular,mean,31.74,11.82,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,18.05,8.71,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,24.71,12.28,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Russia,All Providers Combined,Cellular,cellular,median,17.7,6.65,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Russia,All Providers Combined,Cellular,cellular,mean,28.99,10,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Tajikistan,All Providers Combined,Cellular,cellular,median,7.7,4.56,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Tajikistan,All Providers Combined,Cellular,cellular,mean,16.15,8,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Uzbekistan,All Providers Combined,Cellular,cellular,median,14.21,7.37,NA,NA,NA,Sep-21
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Uzbekistan,All Providers Combined,Cellular,cellular,mean,19.29,10.25,NA,NA,NA,Sep-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Azerbaijan,All Providers Combined,Cellular,cellular,median,29.61,8.67,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Azerbaijan,All Providers Combined,Cellular,cellular,mean,38.71,15.13,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Armenia,All Providers Combined,Cellular,cellular,median,25.51,7.18,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Armenia,All Providers Combined,Cellular,cellular,mean,36.2,11.76,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Belarus,All Providers Combined,Cellular,cellular,median,10.36,4.82,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Belarus,All Providers Combined,Cellular,cellular,mean,19.86,9.82,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Kazakhstan,All Providers Combined,Cellular,cellular,median,19.49,8.2,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Kazakhstan,All Providers Combined,Cellular,cellular,mean,31.92,11.85,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,17.92,8.33,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,25.57,12.24,NA,NA,NA,Oct-21
